2017-09-28 00:23:55.947 INFO in 'ProfileAnalyzerTest' at line 1972: FEES_150105_170801.txt
2017-09-28 00:24:01.0 INFO in 'ProfileAnalyzerTest' at line 1982: AVG ATR 0.000524804145526
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [10.732156654080061, 5.19299797714233, 0, 100000, 102000, 110000, 143000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 9, 3.7618194332931547, 5.19299797714233, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [10.809525305236372, 5.23043455786874, 0, 100000, 102000, 110000, 133000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 11, 3.639921830368526, 5.23043455786874, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [10.843779748795773, 5.2470093491102086, 0, 100000, 102000, 110000, 125000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 8, 3.4736692644470666, 5.2470093491102086, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [10.984549760211882, 5.315124119336586, 0, 100000, 102000, 110000, 124000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 9, 3.511072791483827, 5.315124119336586, 95, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.608 INFO in 'ProfileAnalyzerTest' at line 2028: [11.068511043001106, 5.355750694752531, 0, 100000, 102000, 110000, 140000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 9, 3.6687961096778694, 5.355750694752531, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.609 INFO in 'ProfileAnalyzerTest' at line 2028: [11.179734734070967, 5.4095688061865, 0, 100000, 102000, 110000, 131000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 8, 3.5950769924954837, 5.4095688061865, 94, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.609 INFO in 'ProfileAnalyzerTest' at line 2028: [11.567964379189979, 5.597422545817039, 0, 100000, 102000, 105000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 13, 3.4498258962525896, 5.597422545817039, 91, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.609 INFO in 'ProfileAnalyzerTest' at line 2028: [11.952928865837825, 5.783696364292647, 0, 100000, 102000, 110000, 134000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 13, 3.6802237213960707, 5.783696364292647, 93, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.609 INFO in 'ProfileAnalyzerTest' at line 2028: [12.471475764009348, 6.034607069386988, 0, 100000, 102000, 110000, 145000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 8, 3.9583483865994817, 6.034607069386988, 92, 2.0666591247135226, 0, 100000, 102000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 9, 1.9512669275661971, 2.0666591247135226, 103]
2017-09-28 00:31:30.611 INFO in 'ProfileAnalyzerTest' at line 2028: [12.616400017015751, 5.057266518841396, 0, 100000, 101000, 105000, 132000, 1, 0, 0.03, 3, 'take_innsta_0.03', 20, 27, 12, 3.40395483443352, 5.057266518841396, 90, 2.4947073621712406, 0, 100000, 101000, 133000, 160000, -1, 0, 0.02, 3, 'take_innsta_0.0075', 20, 27, 10, 2.122849472255997, 2.4947073621712406, 104]
